"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.345797,0.128947,237288,244633,1096.89,371.961,0.000684949,360233,0.0666383,1000,1873.18,730.562,422775,2.58557e+06,0.346082,8.40079,0.0208521,0.0208521,940353,0.340018,0.537123,1.23297e+06,0.562882,0.295129,2.72041,0.180933,0.180933,720510,2.35968,702433,2.37818,0,77,77
0.309901,0.136875,281378,289450,1082.53,376.912,0.000684837,413549,0.06965,1000,1894.64,748.723,443434,2.59247e+06,0.310268,8.36479,0.0180027,0.0180027,1.83322e+06,0.194312,1.00995,1.74356e+06,0.872087,0.261408,2.76091,0.148699,0.148699,354771,1.16504,483751,1.60478,0,78,78
0.273663,0.118778,327933,335551,1069.53,381.508,0.000684734,467861,0.0719493,1000,1920.89,741.451,462624,2.59888e+06,0.274041,8.32835,0.0152652,0.0152652,2.36744e+06,0.0964931,0.931316,2.04876e+06,0.825553,0.233242,2.79458,0.109305,0.109305,504950,1.72937,555968,1.86135,0,79,79
0.242564,0.0905873,370322,376589,1059.16,385.26,0.000684647,516238,0.0728388,1000,1947.89,712.98,478312,2.60414e+06,0.242887,8.29693,0.0129522,0.0129522,1.62695e+06,0.15521,0.429624,1.57939e+06,0.45813,0.212463,2.81785,0.0776347,0.0776347,859201,2.82163,771474,2.55038,0,80,80
0.218847,0.0642689,404348,409026,1051.63,388.029,0.000684578,554955,0.0724613,1000,1972.02,673.989,489911,2.60804e+06,0.219087,8.27282,0.0111566,0.0111566,696204,0.228272,0.0419561,797541,0.16886,0.197971,2.83048,0.0553566,0.0553566,862543,2.82889,819023,2.6967,0,81,81
0.201807,0.0443123,429515,432837,1046.45,389.959,0.000684519,584064,0.0713658,1000,1991.32,634.312,498004,2.61076e+06,0.201971,8.25536,0.00979047,0.00979047,170809,0.225904,0.161904,274921,0.135439,0.187732,2.83471,0.0403607,0.0403607,691803,2.30738,683861,2.2784,0,82,82
0.189694,0.0305935,447401,449732,1042.95,391.276,0.000684468,605448,0.0700179,1000,2005.53,599.305,503530,2.61263e+06,0.189801,8.24283,0.00873124,0.00873124,61861.5,0.185823,0.17599,86363.7,0.174151,0.180169,2.83336,0.0304135,0.0304135,489296,1.66997,499912,1.7025,0,83,83
0.1809,0.0214668,460075,461737,1040.54,392.184,0.000684422,621326,0.0686728,1000,2015.41,570.829,507339,2.61391e+06,0.180969,8.23364,0.00786954,0.00786954,50922.9,0.134228,0.182719,48997,0.176238,0.17428,2.82868,0.0241351,0.0241351,329256,1.16269,340906,1.19534,0,84,84
0.174273,0.0157907,469230,470452,1038.85,392.827,0.000684378,633450,0.0674348,1000,2022.09,548.644,510037,2.61482e+06,0.174317,8.22662,0.00713922,0.00713922,32280.8,0.0942299,0.163523,37364.3,0.166787,0.16949,2.82222,0.0196942,0.0196942,215818,0.786026,226709,0.824045,0,85,85
0.169077,0.0116935,476077,477011,1037.6,393.302,0.000684336,643080,0.0663189,1000,2026.49,531.591,512027,2.61549e+06,0.169105,8.22104,0.00649184,0.00649184,33972.7,0.0617463,0.157382,28824.1,0.164528,0.165473,2.8149,0.0168876,0.0168876,145943,0.561441,152053,0.577356,0,86,86
0.164862,0.00939486,481375,482112,1036.65,393.665,0.000684295,650983,0.0653164,1000,2029.39,518.317,513550,2.616e+06,0.164881,8.21643,0.00590613,0.00590613,15070.4,0.0438156,0.179824,22154.3,0.173342,0.162047,2.80728,0.0144508,0.0144508,100509,0.400516,105556,0.422183,0,87,87
0.161361,0.0071186,485611,486209,1035.9,393.954,0.000684254,657678,0.0644008,1000,2031.2,507.592,514757,2.61641e+06,0.161373,8.21254,0.00536121,0.00536121,24503.7,0.0294912,0.176337,22493.3,0.181378,0.1591,2.79964,0.0129548,0.0129548,75262.7,0.326261,77069.3,0.326798,0,88,88
0.158414,0.00610322,489061,489554,1035.29,394.187,0.000684214,663432,0.06356,1000,2032.29,498.537,515734,2.61674e+06,0.158421,8.2092,0.00485241,0.00485241,25895.4,0.0231414,0.193016,25584.5,0.187946,0.156566,2.7922,0.0112194,0.0112194,57242.9,0.254155,59569.5,0.268537,0,89,89
0.15592,0.00445546,491919,492326,1034.78,394.379,0.000684174,668461,0.0627734,1000,2032.81,490.419,516539,2.61701e+06,0.155924,8.20631,0.00436772,0.00436772,26043.6,0.0173256,0.189416,26749.2,0.194551,0.1544,2.785,0.0102941,0.0102941,48529.7,0.23958,48501.1,0.232277,0,90,90
0.153821,0.00393584,494276,494613,1034.37,394.537,0.000684135,672845,0.0620398,1000,2032.9,482.916,517201,2.61723e+06,0.153822,8.2038,0.00390786,0.00390786,29014.1,0.0147894,0.206354,27297.7,0.201025,0.15257,2.77816,0.00880361,0.00880361,39702.1,0.195795,41293.6,0.209241,0,91,91
0.152065,0.00425207,496778,496503,1033.94,394.704,0.000684096,676699,0.0613026,1000,2032.62,475.502,517902,2.61747e+06,0.152068,8.20164,0.00346344,0.00346344,25119,0.0153906,0.201975,27002.3,0.205721,0.151053,2.77165,0.00820709,0.00820709,37240.6,0.205792,36302.3,0.206112,0,92,92
0.150636,0.00372176,498242,498021,1033.68,394.802,0.000684057,680028,0.0606581,1000,2032.03,468.24,518309,2.6176e+06,0.150641,8.1998,0.00303711,0.00303711,28757,0.0135898,0.21258,26191,0.208301,0.149831,2.76557,0.00677918,0.00677918,31025.8,0.21707,32818.1,0.220745,0,93,93
0.149503,0.00411262,499398,499229,1033.48,394.878,0.000684019,682928,0.0600378,1000,2031.18,460.375,518630,2.61771e+06,0.149509,8.19825,0.00262026,0.00262026,22131.1,0.0138725,0.20607,25494.6,0.211234,0.148891,2.75983,0.00644618,0.00644618,31980.1,0.243049,32757.3,0.247623,0,94,94
0.148666,0.00358868,500241,500117,1033.34,394.934,0.00068398,685358,0.0594548,1000,2030.06,452.351,518864,2.61779e+06,0.148673,8.197,0.00221633,0.00221633,28959.3,0.0112946,0.220216,24705.6,0.215216,0.148223,2.75452,0.00496916,0.00496916,36043,0.287325,36105.2,0.287193,0,95,95
0.14809,0.00382547,500826,500749,1033.24,394.973,0.000683942,687419,0.0588776,1000,2028.76,442.267,519026,2.61784e+06,0.148099,8.196,0.00181696,0.00181696,18772.5,0.00999249,0.214362,23819.7,0.2199,0.147817,2.74958,0.0048859,0.0048859,40354.7,0.331074,41302.3,0.33422,0,96,96
0.147799,0.00346353,501118,501080,1033.19,394.992,0.000683905,689025,0.0583253,1000,2027.21,430.903,519106,2.61787e+06,0.147808,8.19529,0.00142613,0.00142613,28774.6,0.0048367,0.230662,32199,0.22563,0.147673,2.74509,0.00326676,0.00326676,48456.7,0.387407,48842.2,0.381214,0,97,97
0.147743,0.00337673,501186,501194,1033.18,394.997,0.000683867,690304,0.0578576,1000,2025.54,423.526,519125,2.61788e+06,0.147754,8.1948,0.00103553,0.00103553,52474.1,0.009223,0.226834,52993.3,0.224057,0.147782,2.74096,0.00345212,0.00345212,58100.6,0.418966,56496.1,0.420649,0,98,98
0.147963,0.00332462,500945,500992,1033.22,394.981,0.00068383,691151,0.0576168,1000,2023.65,433.277,519059,2.61785e+06,0.147974,8.19459,0.000649164,0.000649164,78250.4,0.0223522,0.2119,65595.9,0.184194,0.148142,2.7371,0.0022587,0.0022587,61326.4,0.457259,49318.3,0.374579,0,99,99
0.148282,0.00176662,500371,500508,1033.32,394.943,0.000683793,691635,0.0574915,1000,2022.07,452.538,518898,2.6178e+06,0.148289,8.19448,0.00025911,0.00025911,53408.6,0.0175561,0.0861427,32914.7,0.0745107,0.148785,2.73343,0.00236106,0.00236106,16519.8,0.164831,19461.5,0.155523,0,100,100
