"rhoA","rhouA","rhoEA","area_aux","velocity_aux","density_aux","total_energy_aux","internal_energy_aux","pressure_aux","temperature_aux","mach_number_aux","norm_vel_aux","mu_max_aux","kappa_max_aux","mu_aux","kappa_aux","residual_aux","jump_grad_press_aux","jump_grad_dens_aux","jump_grad_press_smooth_aux","jump_grad_dens_smooth_aux","ObjectId","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.342766,0.10288,0.0322295,1,0.300145,0.342766,0.0322295,0.0167901,0.0111934,0.032656,1.28655,0.300145,0.000674398,0.00119962,3.11497e-06,3.11497e-06,4.82489e-06,0.000270641,0.00378546,0.000796985,0.0134348,0,1,2.2815,2.2815,0,0
0.341558,0.102798,0.0321611,1,0.300968,0.341558,0.0321611,0.0166916,0.0111277,0.0325793,1.29159,0.300968,0.000676253,0.00120086,2.89295e-06,2.89295e-06,4.86681e-06,0.000274099,0.00511345,0.000733541,0.0149115,0,1,2.286,2.286,0,0
0.340334,0.102714,0.0320919,1,0.301804,0.340334,0.0320919,0.0165921,0.0110614,0.0325016,1.29672,0.301804,0.000678118,0.0012021,3.63457e-06,3.63457e-06,5.33073e-06,0.000454703,0.00970234,0.000914113,0.0195036,0,1,2.2905,2.2905,0,0
0.339083,0.102627,0.0320211,1,0.30266,0.339083,0.0320211,0.0164906,0.0109937,0.0324219,1.302,0.30266,0.000680022,0.00120337,3.47471e-06,3.47471e-06,5.85891e-06,0.000348266,0.00786469,0.000865671,0.0174994,0,1,2.295,2.295,0,0
0.337824,0.102538,0.03195,1,0.303524,0.337824,0.03195,0.0163887,0.0109258,0.0323418,1.30734,0.303524,0.000681957,0.00120466,4.61615e-06,4.61615e-06,6.08417e-06,0.000411535,0.00766007,0.00114082,0.0198914,0,1,2.2995,2.2995,0,0
0.336591,0.102449,0.0318805,1,0.304371,0.336591,0.0318805,0.0162893,0.0108595,0.0322632,1.31258,0.304371,0.000683882,0.00120595,5.9738e-06,5.9738e-06,5.9481e-06,0.000732031,0.0121424,0.00146441,0.0242877,0,1,2.304,2.304,0,0
0.335387,0.10236,0.0318126,1,0.305201,0.335387,0.0318126,0.0161923,0.0107949,0.0321864,1.31773,0.305201,0.000685769,0.00120721,4.58122e-06,4.58122e-06,5.88836e-06,0.000378747,0.00703409,0.00111233,0.0192021,0,1,2.3085,2.3085,0,0
0.334178,0.10227,0.0317446,1,0.306036,0.334178,0.0317446,0.0160954,0.0107302,0.0321093,1.32292,0.306036,0.000687642,0.00120846,2.54508e-06,2.54508e-06,5.86403e-06,0.000146581,0.00417194,0.000610878,0.0128188,0,1,2.313,2.313,0,0
0.332955,0.102178,0.0316757,1,0.306882,0.332955,0.0316757,0.0159974,0.010665,0.0320313,1.32819,0.306882,0.000689532,0.00120972,2.14795e-06,2.14795e-06,5.93268e-06,0.000231278,0.00577313,0.000510379,0.0115212,0,1,2.3175,2.3175,0,0
0.33172,0.102083,0.0316063,1,0.307738,0.33172,0.0316063,0.0158989,0.0105993,0.0319524,1.33354,0.307738,0.000691448,0.001211,3.28417e-06,3.28417e-06,5.70044e-06,0.000277961,0.00529571,0.000775592,0.0138223,0,1,2.322,2.322,0,0
0.330498,0.101988,0.0315377,1,0.308588,0.330498,0.0315377,0.0158016,0.0105344,0.0318742,1.33886,0.308588,0.000693367,0.00121228,4.23224e-06,4.23224e-06,5.24332e-06,0.000492913,0.00799896,0.000991934,0.0161235,0,1,2.3265,2.3265,0,0
0.329299,0.101893,0.0314704,1,0.309424,0.329299,0.0314704,0.0157063,0.0104709,0.0317974,1.34411,0.309424,0.000695263,0.00121354,4.21099e-06,4.21099e-06,4.77392e-06,0.000484343,0.00796347,0.000978549,0.0159959,0,1,2.331,2.331,0,0
0.328113,0.101798,0.0314038,1,0.310253,0.328113,0.0314038,0.0156123,0.0104082,0.0317213,1.34932,0.310253,0.000697136,0.00121479,3.04334e-06,3.04334e-06,4.50312e-06,0.000218207,0.00413825,0.000700381,0.0120666,0,1,2.3355,2.3355,0,0
0.326921,0.101701,0.031337,1,0.311089,0.326921,0.031337,0.0155179,0.0103453,0.0316446,1.3546,0.311089,0.000699009,0.00121604,2.45334e-06,2.45334e-06,4.5924e-06,0.000109449,0.00319374,0.000559068,0.0106531,0,1,2.34,2.34,0,0
0.32572,0.101603,0.0312697,1,0.311933,0.32572,0.0312697,0.0154231,0.0102821,0.0315672,1.35993,0.311933,0.000700899,0.0012173,3.60625e-06,3.60625e-06,4.47847e-06,0.000340529,0.00650747,0.000816029,0.0145174,0,1,2.3445,2.3445,0,0
0.32454,0.101504,0.0312036,1,0.312764,0.32454,0.0312036,0.0153302,0.0102201,0.031491,1.36521,0.312764,0.000702784,0.00121856,4.23038e-06,4.23038e-06,4.25042e-06,0.00047547,0.00800998,0.000949521,0.0159935,0,1,2.349,2.349,0,0
0.323376,0.101406,0.0311385,1,0.313587,0.323376,0.0311385,0.0152386,0.0101591,0.0314157,1.37044,0.313587,0.000704645,0.0012198,3.40742e-06,3.40742e-06,4.15725e-06,0.000285148,0.0054277,0.000757726,0.0133841,0,1,2.3535,2.3535,0,0
0.322202,0.101306,0.0310728,1,0.314419,0.322202,0.0310728,0.0151464,0.0100976,0.0313395,1.37575,0.314419,0.000706508,0.00122104,1.88426e-06,1.88426e-06,4.37376e-06,9.28237e-05,0.00252105,0.000414065,0.0078929,0,1,2.358,2.358,0,0
0.321026,0.101205,0.0310071,1,0.315255,0.321026,0.0310071,0.0150543,0.0100362,0.031263,1.38109,0.315255,0.000708384,0.00122229,1.64347e-06,1.64347e-06,4.66877e-06,0.000129385,0.00214812,0.000357455,0.00567863,0,1,2.3625,2.3625,0,0
0.319857,0.101103,0.0309418,1,0.316088,0.319857,0.0309418,0.014963,0.00997537,0.0311869,1.38643,0.316088,0.000710261,0.00122355,2.0964e-06,2.0964e-06,4.79435e-06,0.000226923,0.00318802,0.000452711,0.00634621,0,1,2.367,2.367,0,0
0.318696,0.101,0.0308769,1,0.316918,0.318696,0.0308769,0.0148725,0.00991499,0.0311111,1.39176,0.316918,0.000712132,0.00122479,1.95457e-06,1.95457e-06,4.99998e-06,0.000124388,0.00243197,0.000418073,0.00825849,0,1,2.3715,2.3715,0,0
0.31753,0.100896,0.0308118,1,0.317753,0.31753,0.0308118,0.0147818,0.00985454,0.031035,1.39714,0.317753,0.000714005,0.00122604,2.15157e-06,2.15157e-06,5.565e-06,0.000189516,0.00503207,0.000456155,0.0101708,0,1,2.376,2.376,0,0
0.316346,0.100789,0.0307458,1,0.318603,0.316346,0.0307458,0.01469,0.00979332,0.0309576,1.40263,0.318603,0.0007159,0.0012273,2.56439e-06,2.56439e-06,6.34383e-06,0.000261347,0.00498024,0.000539058,0.0101266,0,1,2.3805,2.3805,0,0
0.315166,0.10068,0.03068,1,0.319452,0.315166,0.03068,0.0145987,0.00973249,0.0308805,1.40812,0.319452,0.000717811,0.00122858,2.63731e-06,2.63731e-06,6.86153e-06,0.000270875,0.00358325,0.000549239,0.00868958,0,1,2.385,2.385,0,0
0.313998,0.100571,0.0306149,1,0.320293,0.313998,0.0306149,0.0145087,0.00967247,0.0308043,1.41357,0.320293,0.000719713,0.00122984,2.60161e-06,2.60161e-06,7.08363e-06,0.000262506,0.0033768,0.000536805,0.00701656,0,1,2.3895,2.3895,0,0
0.312833,0.100461,0.03055,1,0.321134,0.312833,0.03055,0.0144192,0.00961282,0.0307283,1.41903,0.321134,0.000721605,0.00123111,2.42768e-06,2.42768e-06,7.02569e-06,0.000234889,0.00287655,0.000496238,0.00622922,0,1,2.394,2.394,0,0
0.311678,0.10035,0.0304856,1,0.321969,0.311678,0.0304856,0.0143308,0.00955387,0.030653,1.42447,0.321969,0.00072349,0.00123236,1.95136e-06,1.95136e-06,6.87697e-06,0.000162249,0.00279341,0.000394601,0.00566688,0,1,2.3985,2.3985,0,0
0.31052,0.100238,0.0304212,1,0.322807,0.31052,0.0304212,0.0142424,0.00949496,0.0305776,1.42994,0.322807,0.000725372,0.00123362,1.43071e-06,1.43071e-06,6.74024e-06,2.89556e-05,0.0018378,0.000285719,0.00682934,0,1,2.403,2.403,0,0
0.309357,0.100123,0.0303565,1,0.323651,0.309357,0.0303565,0.0141539,0.00943596,0.0305019,1.43545,0.323651,0.000727265,0.00123489,1.89102e-06,1.89102e-06,6.45648e-06,0.000124571,0.0040184,0.000375813,0.00902739,0,1,2.4075,2.4075,0,0
0.308181,0.100006,0.030291,1,0.324505,0.308181,0.030291,0.0140647,0.0093765,0.0304253,1.44105,0.324505,0.000729176,0.00123616,3.64087e-06,3.64087e-06,6.06202e-06,0.000247069,0.00493296,0.000721042,0.0129918,0,1,2.412,2.412,0,0
0.307014,0.0998886,0.0302261,1,0.325356,0.307014,0.0302261,0.0139765,0.00931765,0.0303493,1.44664,0.325356,0.000731094,0.00123745,4.78547e-06,4.78547e-06,5.4633e-06,0.000467327,0.00791874,0.000940798,0.0159758,0,1,2.4165,2.4165,0,0
0.305873,0.0997723,0.0301627,1,0.326189,0.305873,0.0301627,0.0138904,0.00926027,0.0302749,1.45212,0.326189,0.000732987,0.00123871,4.14294e-06,4.14294e-06,4.7994e-06,0.000339466,0.00607834,0.000807265,0.0140802,0,1,2.421,2.421,0,0
0.304731,0.0996547,0.0300992,1,0.327025,0.304731,0.0300992,0.0138044,0.00920296,0.0302003,1.45764,0.327025,0.000734865,0.00123997,1.98097e-06,1.98097e-06,4.43887e-06,4.37882e-05,0.00032309,0.000381314,0.00645769,0,1,2.4255,2.4255,0,0
0.30359,0.099536,0.0300358,1,0.327863,0.30359,0.0300358,0.0137187,0.00914579,0.0301255,1.46319,0.327863,0.000736749,0.00124123,1.00552e-06,1.00552e-06,4.23215e-06,4.43738e-05,0.000265103,0.000190641,0.00273957,0,1,2.43,2.43,0,0
0.302447,0.099416,0.0299723,1,0.328705,0.302447,0.0299723,0.013633,0.00908868,0.0300504,1.46878,0.328705,0.00073864,0.00124249,2.18922e-06,2.18922e-06,4.03059e-06,0.000145639,0.00234323,0.000414548,0.00682102,0,1,2.4345,2.4345,0,0
0.301314,0.0992959,0.0299093,1,0.329542,0.301314,0.0299093,0.0135482,0.00903215,0.0299758,1.47435,0.329542,0.000740529,0.00124375,2.85477e-06,2.85477e-06,3.78796e-06,0.000268532,0.00445004,0.000536709,0.00889376,0,1,2.439,2.439,0,0
0.300192,0.0991758,0.029847,1,0.330375,0.300192,0.029847,0.0134644,0.00897626,0.0299017,1.47991,0.330375,0.000742407,0.00124501,2.26558e-06,2.26558e-06,3.80702e-06,0.000154207,0.00312845,0.000421727,0.00756,0,1,2.4435,2.4435,0,0
0.299066,0.0990543,0.0297844,1,0.331212,0.299066,0.0297844,0.0133804,0.00892028,0.0298271,1.48551,0.331212,0.000744285,0.00124626,1.09136e-06,1.09136e-06,4.08154e-06,4.12337e-05,0.00082945,0.000200014,0.00394994,0,1,2.448,2.448,0,0
0.29794,0.0989315,0.0297218,1,0.332052,0.29794,0.0297218,0.0132966,0.00886442,0.0297524,1.49115,0.332052,0.000746172,0.00124752,8.98045e-07,8.98045e-07,4.41925e-06,4.61644e-05,0.000149013,0.000162491,0.0023205,0,1,2.4525,2.4525,0,0
0.296813,0.0988076,0.0296592,1,0.332895,0.296813,0.0296592,0.013213,0.00880866,0.0296774,1.49682,0.332895,0.000748065,0.00124878,1.43706e-06,1.43706e-06,4.6033e-06,0.000115093,0.00147608,0.000259192,0.00320455,0,1,2.457,2.457,0,0
0.295693,0.0986831,0.029597,1,0.333735,0.295693,0.029597,0.01313,0.00875331,0.0296027,1.50249,0.333735,0.000749959,0.00125005,1.60263e-06,1.60263e-06,4.8085e-06,0.000143353,0.00172646,0.000286687,0.00344174,0,1,2.4615,2.4615,0,0
0.294574,0.0985575,0.0295348,1,0.334577,0.294574,0.0295348,0.0130473,0.00869819,0.0295281,1.50818,0.334577,0.000751851,0.00125131,1.71942e-06,1.71942e-06,5.11484e-06,7.58979e-05,0.000482402,0.000304883,0.0038383,0,1,2.466,2.466,0,0
0.293454,0.0984307,0.0294726,1,0.335421,0.293454,0.0294726,0.0129648,0.00864318,0.0294533,1.51391,0.335421,0.000753747,0.00125257,2.15174e-06,2.15174e-06,5.45035e-06,0.000160385,0.00212823,0.000378722,0.00512536,0,1,2.4705,2.4705,0,0
0.292344,0.0983035,0.0294109,1,0.33626,0.292344,0.0294109,0.0128832,0.00858878,0.029379,1.51961,0.33626,0.000755641,0.00125384,2.48821e-06,2.48821e-06,5.8018e-06,0.000217618,0.00302211,0.000434365,0.00601586,0,1,2.475,2.475,0,0
0.291238,0.0981756,0.0293495,1,0.337097,0.291238,0.0293495,0.0128021,0.00853475,0.0293051,1.52531,0.337097,0.000757527,0.00125509,1.93262e-06,1.93262e-06,5.92527e-06,0.000117122,0.00102923,0.000333558,0.00402193,0,1,2.4795,2.4795,0,0
0.290132,0.0980463,0.029288,1,0.337936,0.290132,0.029288,0.0127213,0.00848088,0.0292311,1.53105,0.337936,0.000759413,0.00125635,1.29516e-06,1.29516e-06,6.15343e-06,8.30774e-05,0.000285424,0.000220268,0.00166255,0,1,2.484,2.484,0,0
0.289028,0.0979157,0.0292266,1,0.338777,0.289028,0.0292266,0.0126408,0.00842723,0.0291572,1.5368,0.338777,0.000761302,0.00125761,1.29679e-06,1.29679e-06,6.12078e-06,0.00010402,0.000650902,0.00021861,0.00153805,0,1,2.4885,2.4885,0,0
0.287925,0.0977841,0.0291653,1,0.339617,0.287925,0.0291653,0.0125607,0.00837382,0.0290834,1.54256,0.339617,0.000763193,0.00125888,1.37182e-06,1.37182e-06,6.0772e-06,0.000114343,0.000880838,0.000229434,0.00223353,0,1,2.493,2.493,0,0
0.286824,0.0976513,0.0291041,1,0.340457,0.286824,0.0291041,0.012481,0.00832069,0.0290098,1.54834,0.340457,0.000765084,0.00126014,1.10722e-06,1.10722e-06,5.96512e-06,6.6642e-05,0.00131365,0.00018291,0.00268805,0,1,2.4975,2.4975,0,0
0.285719,0.0975167,0.0290426,1,0.341303,0.285719,0.0290426,0.0124013,0.00826752,0.0289358,1.55417,0.341303,0.00076698,0.00126141,2.61572e-06,2.61572e-06,5.69571e-06,3.84279e-05,0.000874807,0.000433169,0.00756847,0,1,2.502,2.502,0,0
0.284614,0.0973808,0.0289812,1,0.34215,0.284614,0.0289812,0.0123217,0.00821448,0.0288618,1.56002,0.34215,0.000768885,0.00126268,4.7926e-06,4.7926e-06,5.65195e-06,0.000360131,0.00619426,0.000789392,0.0138328,0,1,2.5065,2.5065,0,0
0.283537,0.097247,0.0289212,1,0.342979,0.283537,0.0289212,0.0122444,0.00816292,0.0287896,1.56576,0.342979,0.00077077,0.00126394,5.19544e-06,5.19544e-06,5.06798e-06,0.000429857,0.00771512,0.000848831,0.0152168,0,1,2.511,2.511,0,0
0.282467,0.097113,0.0288616,1,0.343803,0.282467,0.0288616,0.0121678,0.00811184,0.0287179,1.57148,0.343803,0.00077263,0.00126518,4.59129e-06,4.59129e-06,4.67541e-06,0.000325352,0.00682629,0.000743497,0.0143071,0,1,2.5155,2.5155,0,0
0.281373,0.0969749,0.0288008,1,0.344648,0.281373,0.0288008,0.0120896,0.00805976,0.0286444,1.57737,0.344648,0.000774508,0.00126644,3.77697e-06,3.77697e-06,4.80784e-06,0.000281602,0.00589688,0.000605704,0.0127031,0,1,2.52,2.52,0,0
0.280282,0.0968359,0.02874,1,0.345494,0.280282,0.02874,0.0120119,0.00800791,0.0285709,1.58327,0.345494,0.00077641,0.00126771,2.62111e-06,2.62111e-06,4.51861e-06,0.000125386,0.00153845,0.000415921,0.00762955,0,1,2.5245,2.5245,0,0
0.279195,0.0966963,0.0286794,1,0.346339,0.279195,0.0286794,0.0119346,0.00795638,0.0284975,1.58918,0.346339,0.000778312,0.00126898,1.29387e-06,1.29387e-06,4.22475e-06,7.33039e-05,0.00153043,0.000202332,0.00315057,0,1,2.529,2.529,0,0
0.278106,0.0965552,0.0286187,1,0.347189,0.278106,0.0286187,0.0118572,0.00790482,0.0284238,1.59515,0.347189,0.000780219,0.00127026,7.83708e-07,7.83708e-07,4.04916e-06,4.7454e-05,0.00103287,0.000120596,0.00255957,0,1,2.5335,2.5335,0,0
0.277018,0.0964132,0.028558,1,0.34804,0.277018,0.028558,0.0117802,0.00785345,0.02835,1.60114,0.34804,0.000782132,0.00127153,1.73336e-06,1.73336e-06,3.95279e-06,4.29079e-05,0.000917892,0.000267193,0.00571998,0,1,2.538,2.538,0,0
0.275928,0.0962699,0.0284972,1,0.348896,0.275928,0.0284972,0.0117031,0.00780207,0.0282758,1.60718,0.348896,0.000784052,0.00127282,4.33397e-06,4.33397e-06,3.88421e-06,0.000217767,0.00465323,0.000665494,0.0132321,0,1,2.5425,2.5425,0,0
0.274856,0.0961279,0.0284373,1,0.34974,0.274856,0.0284373,0.0116275,0.00775165,0.0282026,1.61315,0.34974,0.000785964,0.00127409,5.85421e-06,5.85421e-06,3.79273e-06,0.000445575,0.00854291,0.000891727,0.0170926,0,1,2.547,2.547,0,0
0.273804,0.0959876,0.0283786,1,0.35057,0.273804,0.0283786,0.0115534,0.00770227,0.0281306,1.61905,0.35057,0.000787849,0.00127535,4.54749e-06,4.54749e-06,3.89803e-06,0.000240985,0.005143,0.000686041,0.0136722,0,1,2.5515,2.5515,0,0
0.272749,0.0958457,0.0283197,1,0.351406,0.272749,0.0283197,0.0114793,0.00765285,0.0280582,1.62501,0.351406,0.000789724,0.0012766,2.11771e-06,2.11771e-06,4.1603e-06,5.30766e-05,0.00108908,0.000315341,0.00625535,0,1,2.556,2.556,0,0
0.271695,0.095703,0.0282608,1,0.352244,0.271695,0.0282608,0.0114054,0.00760361,0.0279858,1.63099,0.352244,0.000791606,0.00127785,1.02783e-06,1.02783e-06,4.42952e-06,7.58108e-05,0.000537599,0.000150329,0.00185583,0,1,2.5605,2.5605,0,0
0.270643,0.0955593,0.0282019,1,0.353082,0.270643,0.0282019,0.0113318,0.00755452,0.0279133,1.63699,0.353082,0.000793492,0.00127911,7.95089e-07,7.95089e-07,4.98814e-06,4.02216e-05,0.000753198,0.000114365,0.00183372,0,1,2.565,2.565,0,0
0.269588,0.095414,0.0281429,1,0.353925,0.269588,0.0281429,0.0112582,0.00750547,0.0278405,1.64304,0.353925,0.000795384,0.00128037,3.58818e-07,3.58818e-07,5.37577e-06,1.02477e-05,0.00109715,4.93803e-05,0.0025486,0,1,2.5695,2.5695,0,0
0.26853,0.0952671,0.0280837,1,0.354772,0.26853,0.0280837,0.0111846,0.00745643,0.0277675,1.64914,0.354772,0.000797284,0.00128164,7.14688e-07,7.14688e-07,5.88794e-06,9.88371e-06,0.00143908,0.000100161,0.00342207,0,1,2.574,2.574,0,0
0.267469,0.0951183,0.0280242,1,0.355624,0.267469,0.0280242,0.0111111,0.00740737,0.0276943,1.65528,0.355624,0.000799195,0.00128291,1.90138e-06,1.90138e-06,6.38503e-06,8.89288e-05,0.00195467,0.000269262,0.00428528,0,1,2.5785,2.5785,0,0
0.266412,0.0949688,0.027965,1,0.356473,0.266412,0.027965,0.011038,0.00735869,0.0276214,1.66142,0.356473,0.000801109,0.00128419,2.54672e-06,2.54672e-06,6.4694e-06,0.00017766,0.00227322,0.000358561,0.00460891,0,1,2.583,2.583,0,0
0.265361,0.0948187,0.027906,1,0.35732,0.265361,0.027906,0.0109656,0.00731042,0.027549,1.66756,0.35732,0.000803018,0.00128546,2.57779e-06,2.57779e-06,6.69133e-06,0.000137896,0.00136266,0.000359591,0.00461268,0,1,2.5875,2.5875,0,0
0.26431,0.0946674,0.0278469,1,0.358168,0.26431,0.0278469,0.0108935,0.00726235,0.0274766,1.67371,0.358168,0.000804924,0.00128673,3.24057e-06,3.24057e-06,6.66012e-06,0.000179117,0.00228328,0.000448963,0.00654457,0,1,2.592,2.592,0,0
0.263269,0.094516,0.0277884,1,0.35901,0.263269,0.0277884,0.0108223,0.00721489,0.027405,1.67983,0.35901,0.000806825,0.001288,3.90791e-06,3.90791e-06,6.72058e-06,0.000268668,0.00423649,0.000537304,0.00847269,0,1,2.5965,2.5965,0,0
0.262237,0.0943646,0.0277303,1,0.359845,0.262237,0.0277303,0.010752,0.00716803,0.0273342,1.68592,0.359845,0.000808711,0.00128926,3.26611e-06,3.26611e-06,6.50124e-06,0.000177284,0.00230184,0.000444584,0.0065117,0,1,2.601,2.601,0,0
0.261206,0.0942121,0.0276723,1,0.360681,0.261206,0.0276723,0.010682,0.00712137,0.0272634,1.69203,0.360681,0.000810591,0.00129052,2.3568e-06,2.3568e-06,6.31469e-06,0.000114896,0.000987795,0.000317064,0.00388012,0,1,2.6055,2.6055,0,0
0.260179,0.0940587,0.0276144,1,0.361515,0.260179,0.0276144,0.0106125,0.00707503,0.0271929,1.69814,0.361515,0.000812471,0.00129178,2.11912e-06,2.11912e-06,6.20743e-06,0.000141773,0.0016141,0.000282266,0.00320954,0,1,2.61,2.61,0,0
0.259156,0.0939047,0.0275566,1,0.362349,0.259156,0.0275566,0.0105435,0.007029,0.0271227,1.70426,0.362349,0.000814347,0.00129304,1.83035e-06,1.83035e-06,5.76201e-06,0.000101353,0.000838066,0.000241416,0.00242527,0,1,2.6145,2.6145,0,0
0.258132,0.0937494,0.0274988,1,0.363184,0.258132,0.0274988,0.0104747,0.00698312,0.0270525,1.7104,0.363184,0.000816224,0.00129429,1.26899e-06,1.26899e-06,5.52744e-06,6.31953e-05,5.41194e-05,0.000165043,0.000974636,0,1,2.619,2.619,0,0
0.257109,0.093593,0.027441,1,0.364021,0.257109,0.027441,0.0104061,0.00693739,0.0269823,1.71657,0.364021,0.000818105,0.00129556,1.00869e-06,1.00869e-06,5.29588e-06,6.48642e-05,0.000151341,0.00012952,0.000374172,0,1,2.6235,2.6235,0,0
0.256086,0.0934355,0.0273831,1,0.364859,0.256086,0.0273831,0.0103377,0.0068918,0.026912,1.72277,0.364859,0.00081999,0.00129682,1.01075e-06,1.01075e-06,4.98623e-06,6.40841e-05,0.000214675,0.000128793,0.000524699,0,1,2.628,2.628,0,0
0.255064,0.0932769,0.0273252,1,0.3657,0.255064,0.0273252,0.0102695,0.00684636,0.0268417,1.729,0.3657,0.000821879,0.00129809,1.03771e-06,1.03771e-06,4.60294e-06,6.35348e-05,0.000297298,0.00013132,0.000720135,0,1,2.6325,2.6325,0,0
0.254043,0.0931173,0.0272673,1,0.366542,0.254043,0.0272673,0.0102016,0.00680105,0.0267713,1.73526,0.366542,0.000823772,0.00129936,1.21914e-06,1.21914e-06,4.48226e-06,6.70357e-05,0.000406864,0.000153393,0.00131111,0,1,2.637,2.637,0,0
0.253022,0.0929568,0.0272094,1,0.367386,0.253022,0.0272094,0.0101339,0.00675591,0.0267008,1.74155,0.367386,0.000825669,0.00130063,1.53318e-06,1.53318e-06,4.27384e-06,8.55639e-05,0.000879408,0.000191912,0.00229262,0,1,2.6415,2.6415,0,0
0.252005,0.0927957,0.0271516,1,0.36823,0.252005,0.0271516,0.0100665,0.00671099,0.0266304,1.74786,0.36823,0.000827568,0.0013019,1.7028e-06,1.7028e-06,4.03216e-06,0.000105337,0.00138525,0.000211611,0.00279397,0,1,2.646,2.646,0,0
0.25099,0.092634,0.0270939,1,0.369074,0.25099,0.0270939,0.00999947,0.00666632,0.02656,1.75418,0.369074,0.000829467,0.00130317,1.6751e-06,1.6751e-06,4.09493e-06,9.6444e-05,0.0011734,0.000206227,0.00271711,0,1,2.6505,2.6505,0,0
0.249978,0.0924717,0.0270363,1,0.369919,0.249978,0.0270363,0.00993274,0.00662183,0.0264896,1.76053,0.369919,0.000831367,0.00130445,1.9646e-06,1.9646e-06,3.88404e-06,9.99236e-05,0.0013092,0.000240188,0.00348647,0,1,2.655,2.655,0,0
0.24897,0.0923089,0.0269788,1,0.370764,0.24897,0.0269788,0.00986641,0.0065776,0.0264193,1.7669,0.370764,0.000833268,0.00130572,2.32611e-06,2.32611e-06,4.06513e-06,0.000138999,0.00215343,0.000282112,0.00435399,0,1,2.6595,2.6595,0,0
0.247967,0.092146,0.0269216,1,0.371606,0.247967,0.0269216,0.00980061,0.00653374,0.0263492,1.77327,0.371606,0.000835166,0.00130699,2.36919e-06,2.36919e-06,4.26075e-06,0.000142547,0.00219457,0.000284692,0.0043753,0,1,2.664,2.664,0,0
0.246969,0.0919828,0.0268646,1,0.372447,0.246969,0.0268646,0.00973523,0.00649016,0.0262793,1.77965,0.372447,0.00083706,0.00130826,2.30058e-06,2.30058e-06,4.24323e-06,0.000111222,0.00149105,0.00027391,0.00405731,0,1,2.6685,2.6685,0,0
0.245973,0.0918188,0.0268077,1,0.373289,0.245973,0.0268077,0.00967019,0.00644679,0.0262094,1.78604,0.373289,0.000838953,0.00130952,2.41913e-06,2.41913e-06,4.60901e-06,0.000131009,0.00186125,0.000285361,0.00425676,0,1,2.673,2.673,0,0
0.244983,0.0916548,0.026751,1,0.374128,0.244983,0.026751,0.00960569,0.0064038,0.0261398,1.79244,0.374128,0.000840844,0.00131079,2.62941e-06,2.62941e-06,4.62116e-06,0.000153893,0.00239174,0.000307594,0.0047742,0,1,2.6775,2.6775,0,0
0.243997,0.0914905,0.0266945,1,0.374965,0.243997,0.0266945,0.00954169,0.00636113,0.0260705,1.79884,0.374965,0.000842729,0.00131205,2.377e-06,2.377e-06,4.77246e-06,0.000121656,0.00161897,0.000275261,0.00399672,0,1,2.682,2.682,0,0
0.243015,0.0913254,0.0266382,1,0.375802,0.243015,0.0266382,0.00947802,0.00631868,0.0260012,1.80525,0.375802,0.000844613,0.00131331,2.22274e-06,2.22274e-06,5.05893e-06,0.000120681,0.00153728,0.000254778,0.00347573,0,1,2.6865,2.6865,0,0
0.242036,0.09116,0.026582,1,0.376637,0.242036,0.026582,0.00941483,0.00627655,0.0259323,1.81167,0.376637,0.000846494,0.00131457,2.3452e-06,2.3452e-06,4.92608e-06,0.00013368,0.00187676,0.000266628,0.00373222,0,1,2.691,2.691,0,0
0.241062,0.0909941,0.0265259,1,0.377472,0.241062,0.0265259,0.00935206,0.0062347,0.0258635,1.81809,0.377472,0.000848373,0.00131583,2.11508e-06,2.11508e-06,5.1935e-06,0.000104973,0.001151,0.000237919,0.00300453,0,1,2.6955,2.6955,0,0
0.240089,0.0908273,0.0264699,1,0.378307,0.240089,0.0264699,0.00928958,0.00619305,0.0257948,1.82454,0.378307,0.000850251,0.00131708,1.87011e-06,1.87011e-06,5.28413e-06,9.64846e-05,0.000941988,0.000208116,0.00227427,0,1,2.7,2.7,0,0
0.239119,0.0906598,0.0264139,1,0.379141,0.239119,0.0264139,0.00922746,0.00615164,0.0257263,1.831,0.379141,0.000852129,0.00131834,1.8765e-06,1.8765e-06,5.1771e-06,0.000103803,0.00114349,0.000207021,0.0022717,0,1,2.7045,2.7045,0,0
0.238151,0.0904917,0.026358,1,0.379976,0.238151,0.026358,0.00916568,0.00611046,0.0256579,1.83747,0.379976,0.000854006,0.0013196,1.74526e-06,1.74526e-06,5.3109e-06,8.74584e-05,0.000735893,0.000190555,0.00186269,0,1,2.709,2.709,0,0
0.237184,0.0903225,0.0263021,1,0.380811,0.237184,0.0263021,0.00910416,0.00606944,0.0255895,1.84397,0.380811,0.000855885,0.00132086,1.48614e-06,1.48614e-06,5.08664e-06,7.3585e-05,0.000472398,0.00016051,0.00119821,0,1,2.7135,2.7135,0,0
0.236219,0.0901524,0.0262461,1,0.381648,0.236219,0.0262461,0.00904288,0.00602859,0.0255212,1.8505,0.381648,0.000857767,0.00132212,1.37469e-06,1.37469e-06,5.0925e-06,7.3521e-05,0.000470538,0.00014693,0.000939544,0,1,2.718,2.718,0,0
